season,week,home_team,away_team,div_game,home_short_week,away_short_week,home_bye,away_bye,off_epa_last3_diff,off_epa_last5_diff,off_epa_s2d_diff,def_epa_last3_diff,def_epa_last5_diff,def_epa_s2d_diff,off_success_last3_diff,off_success_last5_diff,off_success_s2d_diff,def_success_last3_diff,def_success_last5_diff,def_success_s2d_diff,point_diff_last3_diff,point_diff_last5_diff,point_diff_s2d_diff,turnover_margin_last3_diff,turnover_margin_last5_diff,turnover_margin_s2d_diff,explosive_rate_last3_diff,explosive_rate_last5_diff,explosive_rate_s2d_diff,third_down_rate_last3_diff,third_down_rate_last5_diff,third_down_rate_s2d_diff,sack_rate_last3_diff,sack_rate_last5_diff,sack_rate_s2d_diff,red_zone_td_rate_last3_diff,red_zone_td_rate_last5_diff,red_zone_td_rate_s2d_diff,plays_per_game_last3_diff,plays_per_game_last5_diff,plays_per_game_s2d_diff,rest_diff,home_team_win
2023,19,DAL,GB,0,0,0,0,0,-0.12922367408125096,-0.08731032798185731,0.036803663579226015,-0.019013263138207864,-0.08453925420693986,-0.12643853754935494,-0.010042477231256286,0.0017606186979403637,0.02509458748003507,0.018222190339796107,-0.005009217700834345,-0.01744398933993402,-2.333333333333334,1.6,9.470588235294118,0.0,0.4,0.5882352941176471,-0.06976245057974799,-0.06436300809297804,0.0036036179116833156,-0.1603174603174603,-0.07819597069597062,0.02076226829687039,0.027577533117386137,0.02219325065463302,0.008293289959680965,-0.06746031746031766,0.09952380952380957,0.030260854341736643,-0.6666666666666643,1.0,3.705882352941174,0,0
2024,2,DAL,NO,0,0,0,0,0,-0.05866010775955262,-0.03839404520469594,-0.3167649836389076,0.28602887421502626,0.18839010060929207,0.2135521483111864,0.09001761178743245,0.07601238285607287,-0.11180973209404044,0.02401188434207291,0.05989400931792893,-0.03376623376623378,-16.666666666666664,-12.200000000000001,-21.0,-2.666666666666667,-1.6,-1.0,-0.018746728082475003,-0.031944030134511636,-0.058775287042099514,0.06722150398621002,0.006999569058392663,-0.25274725274725274,0.006098183578741426,0.01629539369384711,0.03471842536905413,0.17142857142857149,-0.1304761904761904,0.0,8.0,6.399999999999999,-3.0,0,0
2024,3,DAL,BAL,0,0,0,0,0,-0.039790704301537895,0.05401230033226317,-0.17630389080417017,0.19858025718666109,0.10811963089976824,0.0731073765465822,-0.02730053921357084,0.03252332288696663,-0.1213079516774988,0.028673240962518443,0.018037826186517503,-0.006855367666734169,-2.666666666666667,0.8,0.5,0.6666666666666667,0.8,0.5,-0.052209448256961485,-0.036638808986628385,-0.06526472183599161,0.10893273393273417,0.1571545121545122,-0.012737262737262722,0.0077427925163407185,-0.00875919708273637,0.025350452510774824,0.29444444444444445,0.2595238095238096,0.041666666666666685,8.000000000000007,6.200000000000003,-5.5,0,0
2024,6,DAL,DET,0,0,0,0,1,-0.03524836785383147,-0.12460655234972332,-0.12580434826079598,0.20873012928839008,0.1104580260424716,0.16475768493070972,-0.05627473926254417,-0.08729467021877857,-0.09020127272928946,0.019871466412480665,-0.00801201124306311,-0.002460093438611588,-3.666666666666666,-4.6,-6.3,-1.0,-0.4,-0.45,-0.024243450767840985,-0.03449457230000945,-0.029146572610996166,0.008898944193061975,-0.037517776341305764,-0.031182934712346455,-0.0014898989898989821,0.006393388757517687,0.005669448535626641,-0.04761904761904767,-0.07857142857142851,-0.06071428571428572,0.3333333333333428,-1.5999999999999943,-0.04999999999999716,-6,0
2024,10,DAL,PHI,1,0,0,0,0,-0.3578725559027841,-0.1715923489124942,-0.16783686715709958,0.44684883067955583,0.23055040138681243,0.19798873751235724,-0.06586611997465808,-0.022792399257522133,-0.04742677348652091,0.14269403030367944,0.08266905599604957,0.07088396031321686,-33.333333333333336,-15.8,-12.25,-3.0,-1.7999999999999998,-0.625,-0.05043643643974996,-0.03262340836332753,-0.026585339580695477,-0.1300019425019423,-0.06723193473193473,-0.03515182733932731,0.005780290096244284,-0.012464950289170877,-0.0034122981454497783,-0.33888888888888896,-0.08666666666666656,0.01041666666666663,0.3333333333333428,2.6000000000000085,0.375,0,0
2024,11,DAL,HOU,0,0,0,0,0,-0.12054347223925523,-0.14685108075674863,-0.08113997785822552,0.1579410103091682,0.2554990573557221,0.2115465688533281,0.02570583255167419,0.01878272029893091,0.013644645712956205,0.13108158412120152,0.11945408831733245,0.07899300723726171,-10.666666666666668,-17.0,-8.911111111111111,-2.6666666666666665,-4.0,-1.8111111111111111,-0.036220270601609386,-0.02406406072452029,-0.03335035251252026,-0.09408173525820568,-0.024560929266811693,-0.029199471552412704,-0.023487868873264435,-0.016802176180389206,-0.011193989554202352,0.08333333333333298,-0.2,-0.1018518518518518,-6.333333333333336,0.3999999999999915,-2.0222222222222186,0,0
2024,13,DAL,NYG,1,1,1,0,0,-0.2658585097515747,-0.08776222306305351,-0.05061830744572425,-0.1474343731978713,-0.06248366703347408,0.04947794834567623,-0.0769528756736817,-0.01853881866379714,-0.01552595026911513,-0.05660857464040958,-0.005960222414569283,-0.011272609470551198,-4.333333333333332,1.6000000000000014,-0.8181818181818166,0.33333333333333337,0.20000000000000007,-0.3636363636363637,-0.06045304570289299,-0.01773219245208056,-0.0033249585865206682,-0.24574314574314568,-0.14414918414918415,-0.053106994016084874,-0.00014238720759853635,-0.026475108004295672,-0.008623087718764237,-0.2222222222222224,0.1333333333333333,0.10606060606060608,2.999999999999993,3.799999999999997,1.1818181818181799,0,1
2024,14,DAL,CIN,0,0,0,1,0,-0.23471520729950904,-0.301358235406867,-0.21117583499543266,-0.23633970627738293,-0.14070600011280782,0.004945118537831084,-0.06118248688229366,-0.07745685112616307,-0.05734899717109482,-0.0904436407583008,-0.03032158307393834,-0.028999248240098474,1.666666666666667,-5.199999999999999,-7.166666666666666,1.6666666666666665,0.8,-0.5833333333333334,-0.044277492511456726,-0.02591548490163005,-0.013689198446814377,-0.10409982174688043,-0.23396172454995995,-0.11095946537123014,-0.02280869313503297,-0.0012701447130881935,-0.0045763854051075956,-0.3777777777777779,-0.38666666666666655,-0.23055555555555568,-1.6666666666666572,-0.20000000000000284,3.75,3,0
2024,16,DAL,TB,0,0,0,0,0,-0.09057565542287589,-0.1678029386467194,-0.2047215986011425,0.03840743676665262,0.05847514123361817,0.055454160412501,-0.04341490434233419,-0.0426699327950949,-0.06977370497994906,0.00021583397954283434,-0.014055200146582736,-0.012124932147592138,-8.333333333333332,-12.2,-11.357142857142858,2.3333333333333335,1.6,0.0,-0.03519842885113145,-0.030523618095170874,-0.04343901467130773,0.03888888888888886,-0.05415584415584418,-0.11374262991910045,-0.023266740757042822,-0.004919679805672195,-0.0026648206982878286,0.033333333333333215,-0.10666666666666669,-0.18095238095238092,-3.0,2.1999999999999886,1.9285714285714377,0,1
2024,18,DAL,WAS,1,0,0,0,0,-0.10453334913845784,-0.14693007125521995,-0.25790597133161464,0.007085173065606164,0.02123431704509876,0.08294564963363411,-0.032127923165294,-0.06046225853881976,-0.07815157440627912,0.04720946260257891,0.060426875918078105,0.021243580378123406,-8.666666666666666,-8.2,-12.75,1.3333333333333333,1.6,-0.4375,0.03370904748723255,0.031200074361202965,-0.007660764913644133,-0.08123249299719887,-0.08397759103641456,-0.0915227133977134,-0.04642736941480298,-0.03489038652565757,-0.0067264540551311355,0.05555555555555547,-0.10952380952380936,-0.15714285714285714,-10.999999999999993,-10.200000000000003,-1.0625,0,0
2025,2,DAL,NYG,1,0,0,1,0,-0.10981797757939935,0.10901528928507581,0.27640232304360607,0.11009350253845367,-0.08767552671257173,-0.02520534120115847,0.044038985421473775,0.05834392467833688,0.11583577712609971,0.01877207227438027,-0.030442284823658627,-0.023783488244942586,-10.666666666666666,6.8,11.0,-2.3333333333333335,0.0,-1.0,-0.002731602470465763,0.020717040836664216,0.04662756598240468,0.11921738392326636,0.14295900178253118,0.38636363636363635,0.003691756272401458,-0.012148767294825162,-0.03225806451612903,0.22222222222222196,0.28333333333333344,0.6666666666666666,8.333333333333336,6.400000000000006,-7.0,3,1
2025,7,DAL,WAS,1,0,0,0,0,0.191660699008047,0.11024663742542468,0.06680930297248243,0.07340874388873185,0.10752191480872013,0.15653065419637943,-0.02224010054932718,0.0033216668667327975,-0.010184045939501729,0.06487735018448293,0.05590157633790532,0.07487879675689296,1.0,-3.8,-6.333333333333333,1.6666666666666665,0.39999999999999997,0.16666666666666669,-0.029826465906286112,-0.007675683468769012,-0.022818690280670198,0.164862914862915,0.07667748917748923,0.10329184704184702,-0.025266382142891917,-0.018129837895260743,-0.023172714375082896,-0.18333333333333357,-0.19333333333333313,-0.17500000000000004,3.6666666666666714,8.800000000000004,6.166666666666664,1,1
2025,9,DAL,ARI,0,0,0,0,1,0.12369229416133293,0.23627939225101183,0.14173015995287339,0.025846874441900466,0.08615862802966112,0.14384060518867878,0.014377289377289104,0.062377706248974985,0.05513250188855928,0.031126451109264264,0.03985408457493694,0.03659776247288338,2.6666666666666665,5.4,-0.35714285714285715,0.6666666666666666,1.2000000000000002,0.01785714285714285,-0.03309205092293331,0.0041919442863253276,0.002130445138901191,-0.1000180375180375,-0.0339502164502164,-0.008880107987250863,-0.03836076097105512,-0.038334953384338816,-0.03534491343712687,-2.220446049250313e-16,0.11000000000000021,0.09255952380952381,-8.0,-5.800000000000004,0.7678571428571459,-7,0
2025,12,DAL,PHI,1,0,0,0,0,-0.02312103963300047,0.004444010657529501,0.07674246388200996,0.2486037119405386,0.10409224292606711,0.17669958711058073,0.06710135481029067,0.03257766270302431,0.04425144642436535,0.10635094519062915,0.06907206205900923,0.06342611816072896,-13.666666666666668,-2.2,-3.0,-2.0,-0.6000000000000001,-1.0,0.004785215543412297,-0.02829187433695632,-0.0002652024272910558,0.07828884078884096,0.14808441558441554,0.1021807359307359,0.011716750300605986,-0.01285090220058879,-0.02276650234728602,0.03333333333333327,0.13666666666666677,-0.03500000000000003,3.6666666666666643,3.799999999999997,5.799999999999997,-1,1
2025,13,DAL,KC,0,1,1,0,0,-0.031237345468372167,-0.08287287726226149,-0.02779521050012783,-0.10070663324331472,0.13851165238939533,0.15860904137626555,0.043572377206832325,0.00041042059109375195,-0.0158881322921553,-0.02742481545955755,0.07432349900265384,0.055737469903884895,5.666666666666667,-6.6,-6.363636363636363,0.0,0.0,-0.5454545454545454,0.050141948536165895,0.013710933923934965,-0.011140510632923373,0.08759065009065026,0.016710234210234154,0.007497174542629104,-0.011228812522409017,-0.009315213032547391,-0.010498882214094663,0.14999999999999986,-0.019999999999999907,0.021212121212121238,-7.333333333333336,-6.800000000000004,-1.9090909090909065,0,1
2025,15,DAL,MIN,0,0,0,1,0,0.33975630826475905,0.2789840671014697,0.2720566192629808,0.4102242999091231,0.23561125893834875,0.21077828427508835,0.05498167941776955,0.07258568391444536,0.04821227256645594,0.05353506690706733,0.02721930885462176,0.06624136641015288,1.3333333333333335,4.2,1.6153846153846154,-0.3333333333333335,0.0,0.15384615384615385,0.06108373664764645,0.04578182531702467,0.006219192903898885,0.1441077441077443,0.16128427128427136,0.12284595746134208,-0.061708258324799675,-0.021347072921902535,-0.043367436416333636,0.14444444444444415,0.006666666666666765,0.03974358974358971,18.33333333333333,12.799999999999997,8.999999999999993,3,0
2025,16,DAL,LAC,0,0,0,0,0,0.16956301913502503,0.24293592325175514,0.13230796816471677,0.503229610733458,0.3302255967172306,0.23533575696128228,0.05066779948371686,0.08639594875203738,0.02687872511482392,0.07056671219183674,0.02896134823359031,0.07471215593012176,-14.0,-1.6,-3.1428571428571432,-2.333333333333333,-2.0,-0.7857142857142857,0.07603983861098897,0.07279053274402333,0.01998091927842642,-0.08825986534964847,0.006253825294072923,-0.03675878368768676,-0.03879953125332745,-0.04496332283675775,-0.031878385589974974,-0.0666666666666666,0.06666666666666665,0.12006802721088433,4.0,5.0,1.000000000000007,0,0
2016,1,DEN,CAR,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2016,2,DEN,IND,0,0,0,1,0,0.0,0.0,-0.2742295175391789,0.0,0.0,-0.36268913206889486,0.0,0.0,-0.01633728590250333,0.0,0.0,-0.19480519480519481,0.0,0.0,5.0,0.0,0.0,-2.0,0.0,0.0,0.022397891963109373,0.0,0.0,-0.0625,0.0,0.0,0.00737812911725955,0.0,0.0,-0.5,0.0,0.0,-14.0,3,1
2016,5,DEN,ATL,0,0,0,0,0,-0.3291520837142949,0.0,-0.25143761906009365,-0.2907063593010533,0.0,-0.24139762527190034,-0.09848667763626778,0.0,-0.05660648549992808,-0.15402858747929177,0.0,-0.12152980006610409,3.666666666666668,0.0,4.75,1.0,0.0,0.0,-0.07515227069530347,0.0,-0.04606590756693216,-0.1369463869463869,0.0,-0.03540209790209792,0.005064766745094609,0.0,0.0011707341497300475,-0.1388888888888889,0.0,-0.04166666666666663,0.3333333333333357,0.0,-2.0,0,0
2016,7,DEN,HOU,0,0,0,1,0,0.05399742495557492,0.12806025450166839,0.10376900188988283,-0.16225670332570236,-0.04202260852541945,0.006612810710098838,-0.013574895132182296,0.015193565214416893,0.027812819496862484,-0.07608763933657181,-0.02287319924361142,-0.013168743477420197,4.333333333333333,11.8,8.5,1.0,0.8,0.3333333333333333,-0.044342674278827224,-0.0016589094713475305,0.009872986695955002,-0.01604506604506606,0.04794871794871797,0.023290598290598263,0.02931356421560761,0.015600673258317207,0.014299262347298971,-0.08333333333333326,0.016666666666666663,0.019444444444444486,2.3333333333333286,-0.7999999999999972,-3.1666666666666643,3,1
2016,8,DEN,LAC,1,0,0,0,0,-0.04747777007335757,0.0070095486798881345,-0.0374449607905816,-0.08615187966620402,-0.12391133463202698,-0.11728449256231746,0.0007778747092057059,0.010789571797559794,0.016906274348954864,-0.07704182597497256,-0.09356096233261496,-0.0925479845277365,-1.6666666666666665,6.4,4.142857142857143,0.6666666666666666,1.4,0.42857142857142855,-0.025301535333938155,-0.0016945813479010557,0.013625822276812416,-0.04018065268065274,-0.039143356643356664,-0.035185647685647636,-0.0011471029853382803,0.0026266292707287572,0.0003319096995437823,0.022222222222222254,0.1466666666666666,0.004761904761904745,2.0,1.0,-0.7142857142857153,-1,1
2016,12,DEN,KC,1,0,0,1,0,-0.06910485232937666,-0.10943529737424743,-0.025289572449040554,-0.137187631333563,-0.13834674697819788,-0.10783274109647722,-0.07481200365450846,-0.03782068745121531,0.0015534931710477484,-0.036709642761214134,-0.07352391561583221,-0.07507443874018144,-2.0,-3.5999999999999996,1.5,-1.0,-1.4,-0.9000000000000001,-0.013505282638742483,-0.026927553574129973,-0.003743514382104657,0.14713941029730498,0.06866243405717093,0.021737927964708137,0.014664886265139274,0.006109856128831456,0.005654106307046679,0.2777777777777778,0.1866666666666667,0.11666666666666664,9.000000000000007,6.800000000000004,2.0,7,0
2016,15,DEN,NE,0,0,0,0,0,-0.20518497520924706,-0.19962973106631368,-0.17073630029644102,-0.04683391489537894,-0.0943693225463855,-0.13484228639587872,-0.08071284313816551,-0.09115764810133253,-0.022484373681052328,-0.0008694826542181011,0.007594018420909787,-0.046276232290588526,-8.0,-7.6,-4.999999999999999,-1.0,-0.2,-0.07692307692307693,-0.007352602195991376,-0.020490787148491313,-0.017507162890490743,-0.08601398601398602,-0.1155591776644408,-0.10548896110637002,0.04469217024041584,0.0401230905861028,0.01602887038997987,0.005555555555555536,-0.09000000000000002,-0.09348290598290593,-4.0,-2.200000000000003,-0.8461538461538396,1,0
2016,17,DEN,LV,1,0,0,0,0,-0.22299379441835906,-0.18661600424104938,-0.1397358652192825,0.05785690799678721,-0.06918950710138815,-0.1428151833960611,-0.034634757650181536,-0.06192849493279573,-0.03098209238755595,-0.03510773040004328,-0.060838603109443,-0.044800085775454135,-14.0,-10.4,-2.0666666666666664,-3.3333333333333335,-1.7999999999999998,-1.0,-0.0002473556296990753,-0.016943505683747695,-0.0123498135183666,-0.18263588263588262,-0.18778665778665776,-0.05868659605501714,0.016591542703646312,0.02766308490929444,0.02497512144191902,0.0,0.0,0.0,-6.000000000000007,-5.199999999999996,-2.6666666666666714,-1,1
2017,1,DEN,LAC,1,0,0,0,0,-0.22237629818289206,-0.17815780608317064,0.0,-0.14057693473960275,-0.17200752406347453,0.0,-0.06378010081903523,-0.060439316471639415,0.0,-0.01795951868196166,-0.04559241399821051,0.0,-0.666666666666667,4.8,0.0,0.3333333333333333,1.4,0.0,-0.023777916551859596,-0.023054075900045504,0.0,-0.1333333333333333,-0.18699300699300697,0.0,0.003676105315449582,-0.003943714599258984,0.0,0.08888888888888885,-0.11333333333333329,0.0,0.0,0.0,0.0,0,1
2017,2,DEN,DAL,0,0,0,0,0,-0.09071858977742259,-0.24373951950036588,-0.08877930167730434,-0.18161410943223108,-0.12013977955418394,0.07298710878959574,-0.11429465538607331,-0.11221656534477675,-0.0678038379530917,-0.06595338943445311,-0.05376957416767114,-0.032967032967033016,-0.3333333333333333,-8.8,-13.0,0.3333333333333333,-1.6,-2.0,0.005167188685452628,-0.01814957419640273,0.004477611940298498,-0.12070707070707076,-0.16146853146853146,0.0,-0.014508843146902851,0.0013668657926365277,0.04541577825159915,0.33888888888888896,-0.030000000000000138,0.35,1.0,1.1999999999999957,-3.0,-1,1
2017,4,DEN,LV,1,0,0,0,0,-0.022654462678501238,0.10207573043765038,-0.022654462678501196,-0.22490615859495955,-0.16633974738152982,-0.22490615859495955,0.031100542640816575,0.024281677804307567,0.031100542640816575,-0.053566803566803656,-0.004167640375681514,-0.053566803566803656,0.0,5.2,0.0,-0.6666666666666667,0.7999999999999999,-0.6666666666666667,-0.00012533437993644814,0.022431331293026907,-0.00012533437993644814,0.1595238095238095,0.15435064935064935,0.1595238095238095,0.005189789424928072,-0.01342491577385816,0.005189789424928079,0.0,0.0,0.0,13.666666666666664,8.600000000000009,13.666666666666664,0,1
2017,6,DEN,NYG,0,0,0,1,0,-0.007172818207376152,0.06595143582588586,0.07145189587008412,-0.2540319556906701,-0.26915899387759296,-0.20206903858229955,-0.042320832796421015,-0.0349572632724669,-0.015462350632474586,-0.08137878584722968,-0.05752475049993444,-0.05272643837920277,10.333333333333334,16.4,14.0,0.3333333333333333,0.6,0.09999999999999998,0.026410677949066513,0.016881789297359756,0.017401259427252347,0.08599439775910356,0.09159663865546219,0.11969187675070025,0.02213402257672432,-0.004499567666782438,0.005536953630173973,-0.10555555555555551,0.18999999999999995,0.07083333333333336,-3.666666666666657,2.799999999999997,3.0,7,0
2017,10,DEN,NE,0,0,0,0,1,-0.43108724510012064,-0.3649970921952802,-0.2727043990178383,-0.1575471095416858,-0.21270407977402345,-0.24929638740125556,-0.1258668899242415,-0.15434807458572847,-0.09999808919542785,-0.14158829020661795,-0.15713504073014334,-0.12859948762001844,-30.0,-19.799999999999997,-10.625,-2.6666666666666665,-2.0,-1.875,-0.031853770282239194,-0.027244511827190163,-0.043382019367366034,-0.2552695842169526,-0.19066175053017154,-0.08578447320223637,0.03638797266165547,0.028304876768974516,0.015452164788877315,-0.10555555555555551,-0.22999999999999998,-0.14315476190476184,-5.999999999999993,-3.799999999999997,-2.5,-7,0
2017,11,DEN,CIN,0,0,0,0,0,-0.04071046179648448,-0.10337143596188031,0.008300778001613718,0.026006309201227346,-0.00122491213681334,-0.011630440460297126,0.021554687602740707,-0.011703206322342896,0.013714628073950297,0.014532455367377406,-0.019627447962315636,-0.002337619030479743,-14.666666666666668,-13.399999999999999,-4.444444444444445,-1.6666666666666665,-1.4,-0.5555555555555555,-0.01933549006457043,-0.029400999943857975,-0.007921423319135174,0.18669386169386168,0.0771137196137196,0.09196220446220443,-0.014570955142620422,-0.00016784976694367293,-0.0036854801630748987,-0.16666666666666663,-0.29999999999999993,-0.17407407407407405,18.33333333333333,15.399999999999991,11.000000000000007,0,0
2017,14,DEN,NYJ,0,0,0,0,0,-0.23203619777212242,-0.21369695995898158,-0.13703016495505516,-0.2101377365060459,-0.005458849808455003,-0.10666564295063279,-0.046636580644545844,-0.03951331918660861,-0.029768533406439257,0.019370443421503514,0.06765997699002912,-0.01954332176127971,-10.0,-18.2,-7.250000000000001,0.0,-1.4,-1.3333333333333335,-0.014323852181334473,-0.030149470392951724,-0.01849816984716525,-0.0672161172161172,-0.04648351648351651,-0.01951690058307709,0.009480860409897908,0.0017723699479904875,0.0010125803846375153,0.0,0.0,0.0,-2.3333333333333286,-0.6000000000000085,4.916666666666671,0,1
2017,17,DEN,KC,1,0,0,0,0,-0.15325903483781012,-0.24102606056090026,-0.22714458315556674,-0.08755629166762177,-0.12899977775047924,-0.13428742221231277,-0.07608615778155392,-0.09365164979972618,-0.07004567022287578,-0.07963955802549738,-0.051606786763350454,-0.06803664185010833,-8.333333333333332,-9.0,-10.866666666666667,-2.6666666666666665,-1.4,-1.7333333333333334,-0.01159958571142089,-0.02299937093598342,-0.024978680666061737,-0.046879264526323405,-0.047083602671837976,-0.00201488054429233,0.008770346519978638,0.015791087656104513,0.0075652733997839325,-0.06746031746031744,-0.24047619047619048,-0.08571428571428574,2.333333333333343,6.000000000000007,5.999999999999993,0,0
2018,1,DEN,SEA,0,0,0,0,0,0.192655237681942,-0.01776548181342069,0.0,0.05571988457520536,-0.15802595389042753,0.0,0.08749516410383579,0.02484819129534982,0.0,-0.01568409367191187,-0.04982541227362297,0.0,7.0,2.0,0.0,-2.0,-0.6000000000000001,0.0,0.014636462137152528,-0.026447548344989996,0.0,0.14825566590272465,0.04224651165827631,0.0,-0.02790686082594395,-0.015985525549368565,0.0,-0.2777777777777778,-0.4666666666666667,0.0,17.0,14.399999999999999,0.0,0,1
2018,2,DEN,LV,1,0,0,0,0,0.13259478931548632,0.13912985602342898,0.08786329650599001,-0.04460443694179295,-0.1867175161317099,-0.2064073656406037,0.06453388645429353,0.016661194368124244,0.00347222222222221,-0.05492298255932759,-0.08518725747407707,-0.10970724191063175,11.0,16.4,23.0,2.0,1.6,3.0,0.0020970329692833467,0.026044976547773796,0.05729166666666666,-0.0016111339640753064,-0.008870149458384768,-0.12121212121212122,0.025886704222103867,0.01619329147811335,-0.0017361111111111119,0.4444444444444444,0.08333333333333326,0.5,9.666666666666664,10.599999999999994,8.0,1,1
2018,4,DEN,KC,1,0,0,0,0,-0.37848356594069643,-0.30806569511813975,-0.37848356594069643,-0.20602679826543743,-0.14724251287101572,-0.20602679826543743,-0.06280241464667685,-0.05311341285104909,-0.06280241464667696,-0.08729797979797982,-0.09315183427683438,-0.08729797979797982,-11.666666666666666,-11.2,-11.666666666666666,-0.6666666666666666,-1.2000000000000002,-0.6666666666666666,-0.037881375227686725,-0.03167551507303756,-0.0378813752276867,-0.05815295815295829,-0.03818945760122233,-0.05815295815295818,0.003659533014041195,0.007503601204201418,0.0036595330140412156,-0.3333333333333335,-0.30000000000000004,-0.3333333333333335,8.000000000000007,8.599999999999994,8.000000000000007,0,0
2018,6,DEN,LA,0,0,0,0,0,-0.35477620291762313,-0.28261972797131774,-0.28261972797131774,-0.030106873955279223,0.10400639123189301,0.10400639123189306,-0.10433314376685249,-0.08753195513285839,-0.08753195513285839,-0.0014265989618102437,0.037261552955542454,0.037261552955542454,-18.666666666666664,-21.2,-21.2,0.0,-0.8,-0.8,-0.0944264695626375,-0.060521398283183786,-0.060521398283183786,-0.11038961038961037,-0.07896103896103895,-0.07896103896103895,0.04085792771970185,0.021313418186838604,0.0213134181868386,-0.22222222222222215,-0.046666666666666634,-0.046666666666666634,2.6666666666666643,3.0,3.0,0,0
2018,9,DEN,HOU,0,0,0,0,1,0.06037180446676803,0.04611075383103572,0.013890796284172936,0.09877807591625762,0.1762006235347665,0.09215636745837257,0.08669390350181311,0.05011534086507874,0.035874602352409746,0.09341344179072364,0.07571245219476336,0.06249485956871709,-4.666666666666666,-8.4,-4.5,0.0,-0.20000000000000007,0.0,0.004469588791622653,0.023717738817212675,-0.00017720607686894096,-0.060256410256410375,-0.10931401931401935,-0.04221195471195471,0.0007072494360629844,0.005237826126049394,-0.006590986728726281,-0.08333333333333348,-0.019999999999999907,0.1166666666666667,3.6666666666666714,-2.999999999999993,-1.25,-3,0
2018,12,DEN,PIT,0,0,0,0,0,-0.14813473094028196,-0.16966576384802734,-0.12240494612036842,0.17164542623285128,0.02195984359731306,0.024145349879531278,-0.015346867549142218,-0.04414945038606949,-0.02011550797575612,0.049018665454926835,0.04088306074481751,0.03338165316961522,-16.666666666666668,-8.0,-8.1,0.3333333333333333,1.2000000000000002,0.6000000000000001,0.022380565712412245,-0.017326296778744615,0.0040081623567738145,-0.21150793650793653,-0.1901648351648353,-0.11774475524475525,0.012692837319286911,0.019102596473963326,0.01658829325768834,-0.08333333333333348,-0.15000000000000002,-0.1466666666666666,-2.0,-5.800000000000004,-2.999999999999993,0,1
2018,15,DEN,CLE,0,0,0,0,0,-0.020991012689392262,-0.07866530153183163,0.04574468701053968,-0.04518707741311353,-0.10112545735863282,0.0034862779213423976,-0.06484669100855428,-0.07111516248008865,0.018661230993164024,-0.03128041352856653,-0.04620644931667284,-0.015101206860006822,3.333333333333333,2.5999999999999996,3.6923076923076925,3.0,1.7999999999999998,-0.15384615384615385,-0.04568742462166844,-0.05498533851026835,-0.016881057830076818,-0.13740333740333738,-0.12793650793650785,-0.025340235562907654,0.02700996677740864,0.016976528011650664,-0.002586580986302288,-0.2777777777777778,-0.2666666666666666,-0.12948717948717936,7.666666666666664,3.6000000000000014,-2.6923076923076934,0,0
2018,17,DEN,LAC,1,0,0,0,0,-0.006513844931884401,-0.09807616380459591,-0.15709104921777656,-0.04952265532901504,-0.014441448770571174,0.021810336756835143,-0.05868672313294293,-0.07665846245119445,-0.03797795423685624,0.0035705237059273087,0.017873640645672317,0.0046653351862021575,-4.666666666666667,-6.2,-6.066666666666667,1.0,1.4,0.2666666666666667,-0.024081313340276717,-0.009695331782967859,-0.04550998765309017,-0.12442002442002442,-0.13253413253413254,-0.05688700188700191,-0.035102303513369126,-0.02487013786839015,-0.0022582214568574455,0.06666666666666676,-0.026666666666666616,-0.007777777777777661,6.333333333333336,-0.19999999999999574,3.066666666666663,-2,0
2019,2,DEN,CHI,0,0,0,0,1,0.02738942891074593,-0.042432392754644666,0.42351348175184383,0.27987404189402837,0.18981402065886024,0.4958330031973513,0.04851403391301534,-0.024880812368870964,0.1198380566801619,0.10827934949397211,0.06721586661965223,0.20171526586620925,-13.666666666666666,-12.0,-1.0,-1.3333333333333333,-0.4,1.0,-0.002338683764829777,-0.01200888265489801,0.08097165991902833,0.030631868131868023,-0.0344347319347319,0.26153846153846155,-0.00885838804344746,-0.007571993686637749,-0.02429149797570851,0.08333333333333337,0.06666666666666676,0.25,1.000000000000007,5.200000000000003,-8.0,-4,0
2019,4,DEN,JAX,0,0,0,0,1,0.015392047410842349,0.059732000494136156,0.015392047410842366,0.09466004234718507,0.11530095250448706,0.0946600423471851,0.0311686826128465,0.027253028373473043,0.031168682612846332,0.01356314814456816,0.0169219492940198,0.01356314814456816,-6.333333333333333,-7.8,-6.333333333333333,-0.33333333333333326,-0.7999999999999999,-0.33333333333333326,-0.03909084876708327,-0.018610308848444862,-0.03909084876708323,0.09885669885669862,0.06370962370962369,0.0988566988566989,0.024844828315993772,-0.011966587338932674,0.024844828315993762,-0.02777777777777779,0.11666666666666664,-0.027777777777777735,15.666666666666671,15.399999999999991,15.666666666666671,-3,0
