team,season,week,off_epa,off_epa_last3,off_epa_last5,off_epa_s2d,def_epa,def_epa_last3,def_epa_last5,def_epa_s2d,off_success,off_success_last3,off_success_last5,off_success_s2d,def_success,def_success_last3,def_success_last5,def_success_s2d,turnover_margin,turnover_margin_last3,turnover_margin_last5,turnover_margin_s2d,third_down_rate,third_down_rate_last3,third_down_rate_last5,third_down_rate_s2d,sack_rate,sack_rate_last3,sack_rate_last5,sack_rate_s2d,explosive_rate,explosive_rate_last3,explosive_rate_last5,explosive_rate_s2d,red_zone_td_rate,red_zone_td_rate_last3,red_zone_td_rate_last5,red_zone_td_rate_s2d,plays_per_game,plays_per_game_last3,plays_per_game_last5,plays_per_game_s2d,opponent,points_for,points_allowed,rest,div_game,is_home,point_diff,point_diff_last5,point_diff_last3,point_diff_s2d
DAL,2025,1,0.03527811786923902,-0.11146656163294504,-0.029416962021186616,,0.1604501459603092,0.14729231635673712,0.05391497826687697,,0.45454545454545453,0.3968972746331236,0.4380386638825661,,0.5084745762711864,0.49963829850835495,0.4765448838669178,,-1.0,-0.6666666666666666,0.2,,0.6363636363636364,0.3991596638655463,0.4061624649859944,,0.0,0.020733752620545068,0.025550919568339013,,0.12727272727272726,0.11218029350104823,0.13944177530302176,,0.6666666666666666,0.5555555555555555,0.5833333333333334,,55,62.666666666666664,63.0,,PHI,20.0,24.0,7,1,0,-4.0,-5.4,-12.0,
DAL,2025,2,0.13369642276371652,-0.10417289894119987,-0.019064645490861044,0.03527811786923902,0.221682736722675,0.17298866773665988,0.05468492246981573,0.1604501459603092,0.4578313253012048,0.4226262626262625,0.44081216157131803,0.45454545454545453,0.46153846153846156,0.4881774429797028,0.47347789435925025,0.5084745762711864,0.0,-1.6666666666666667,0.0,-1.0,0.42857142857142855,0.4922332569391394,0.466768525592055,0.6363636363636364,0.03614457831325301,0.01444444444444444,0.015381428042915282,0.0,0.14457831325301204,0.11686868686868686,0.13099801567282143,0.12727272727272726,1.0,0.44444444444444436,0.6166666666666668,0.6666666666666666,83,63.333333333333336,62.2,55.0,NYG,40.0,37.0,10,1,1,3.0,-4.8,-14.0,-4.0
DAL,2025,3,-0.039522151250425595,0.04174051775622173,-0.033085028853175893,0.08448727031647776,0.3017187412359374,0.1564077926062477,0.16480196635063915,0.1910664413414921,0.4852941176470588,0.4419033710599975,0.4206137207492061,0.45618838992332966,0.4909090909090909,0.48383150643037637,0.4937855866669426,0.485006518904824,-4.0,-0.3333333333333333,-0.6,-0.5,0.2727272727272727,0.4922332569391394,0.4524828113063407,0.5324675324675324,0.029411764705882353,0.02093708165997322,0.019669167234977646,0.018072289156626505,0.08823529411764706,0.12617256906413532,0.12167838420577679,0.13592552026286964,0.25,0.611111111111111,0.6666666666666667,0.8333333333333333,68,71.0,65.2,69.0,CHI,14.0,31.0,7,0,0,-17.0,-7.4,-1.6666666666666667,-0.5
DAL,2025,4,0.3580656074350035,0.043150796460843306,-0.043668885062061714,0.043150796460843306,0.34132966512021595,0.22795054130630724,0.2084734962337184,0.2279505413063072,0.5522388059701493,0.4658902991645726,0.44220084616541033,0.46589029916457275,0.5512820512820513,0.4869740429062462,0.4833959762773322,0.4869740429062463,1.0,-1.6666666666666667,-1.8,-1.6666666666666667,0.36363636363636365,0.445887445887446,0.4355996944232238,0.44588744588744583,0.014925373134328358,0.021852114339711782,0.021777935270493744,0.02185211433971179,0.14925373134328357,0.12002877821446212,0.11668393359534394,0.12002877821446212,0.8,0.6388888888888887,0.5166666666666668,0.6388888888888888,67,68.66666666666667,68.2,68.66666666666667,GB,40.0,40.0,7,0,1,0.0,-11.2,-6.0,-6.0
DAL,2025,5,0.3599104924790044,0.15074662631609814,0.08875300189064864,0.12187949920438335,0.011919381357202812,0.2882437143596095,0.22245435683497936,0.2562953222597844,0.48214285714285715,0.49845474963947084,0.47264860735944014,0.4874774258659669,0.4931506849315068,0.5012432012432012,0.49873713229645433,0.5030510450001975,1.0,-1.0,-0.8,-1.0,0.5,0.3549783549783551,0.42261268143621084,0.4253246753246753,0.017857142857142856,0.026827238717821236,0.02142967656402608,0.02012042903836593,0.14285714285714285,0.12735577957131422,0.12320134653066732,0.12733501649666748,0.75,0.6833333333333332,0.5766666666666668,0.6791666666666667,56,72.66666666666667,69.6,68.25,NYJ,37.0,22.0,7,0,0,15.0,-4.4,-4.666666666666667,-4.5
DAL,2025,6,0.17961180428658052,0.2261513162211941,0.16948569785930762,0.16948569785930756,0.15938481098163312,0.2183225959044521,0.20742013407926815,0.20742013407926807,0.40384615384615385,0.5065585935866883,0.48641051212134495,0.48641051212134495,0.5806451612903226,0.5117806090408829,0.5010709729864594,0.5010709729864594,1.0,-0.6666666666666666,-0.6,-0.6,0.4166666666666667,0.3787878787878789,0.44025974025974024,0.44025974025974024,0.0,0.020731426899117854,0.01966777180212132,0.019667771802121314,0.07692307692307693,0.12678205610602447,0.13043944176876257,0.13043944176876257,0.5,0.6,0.6933333333333335,0.6933333333333334,52,63.666666666666664,65.8,65.8,CAR,27.0,30.0,7,0,0,-3.0,-0.6,-0.6666666666666666,-0.6
DAL,2025,7,0.09817092506242014,0.2991959680668628,0.1983524351427759,0.17117338226385304,-0.22131152660881342,0.17087795248635065,0.20720706708353293,0.19941424689632892,0.4,0.4794092723197199,0.47627065198148477,0.4726497857421464,0.4375,0.5416926325012935,0.5155050899902867,0.5143333377037699,2.0,1.0,-0.2,-0.3333333333333333,0.5,0.4267676767676769,0.39632034632034635,0.4363275613275613,0.016666666666666666,0.010927505330490403,0.01966777180212132,0.016389809835101094,0.13333333333333333,0.12301131704116779,0.1203695116988325,0.12152004762781494,0.75,0.6833333333333332,0.6600000000000001,0.6611111111111111,60,58.333333333333336,65.2,63.5,WAS,44.0,22.0,7,1,1,22.0,-0.4,4.0,-1.0
DAL,2025,8,0.05669074314944793,0.2125644072760017,0.1912473356025166,0.1607444598065055,0.36623185623243476,-0.016669111423325795,0.11860821441723524,0.13931056496702285,0.5,0.42866300366300353,0.46470438692124383,0.46227124492183974,0.5535714285714286,0.503765282073943,0.5106973976825943,0.5033571466032314,-1.0,1.3333333333333333,0.2,0.0,0.36363636363636365,0.4722222222222223,0.41060606060606064,0.44542362399505253,0.029411764705882353,0.011507936507936503,0.01577218947280405,0.016429360811039035,0.08823529411764706,0.11770451770451769,0.11812051571489675,0.12320765987146043,0.5,0.6666666666666666,0.6100000000000001,0.6738095238095239,68,56.0,60.6,63.0,DEN,24.0,44.0,7,0,0,-20.0,3.4,11.333333333333334,2.2857142857142856
DAL,2025,9,-0.11113330770290628,0.11149115749948287,0.21048991448249135,0.1477377452243733,0.11332130881309922,0.10143504686841819,0.13151083741653471,0.16767572637519934,0.4375,0.43461538461538446,0.4676455633918321,0.46698733930660985,0.47619047619047616,0.5239055299539169,0.5232298652150619,0.509633931849256,-3.0,0.6666666666666666,0.8,-0.125,0.4166666666666667,0.4267676767676769,0.42878787878787883,0.43520021645021645,0.078125,0.015359477124183002,0.01577218947280405,0.01805216129789445,0.15625,0.09949723479135243,0.11812051571489675,0.11883611415223376,0.3333333333333333,0.5833333333333333,0.6600000000000001,0.6520833333333333,64,60.0,60.6,63.625,ARI,17.0,27.0,8,0,1,-10.0,2.8,-0.3333333333333333,-0.5
DAL,2025,11,0.13367651452533805,0.014576120169653933,0.11665013145490939,0.11897429489912002,-0.21752597249338235,0.08608054614557355,0.08590916615511135,0.16163634664607712,0.5573770491803278,0.44583333333333325,0.44469780219780225,0.4637109682725421,0.42105263157894735,0.48908730158730157,0.5082115501967468,0.5059179923316138,0.0,-0.6666666666666666,0.0,-0.4444444444444444,0.4444444444444444,0.4267676767676769,0.43939393939393945,0.4331409331409331,0.01639344262295082,0.04140114379084967,0.028412114845938374,0.024726921153683953,0.18032786885245902,0.12593954248366013,0.11951976944624003,0.12299321257976335,0.6,0.5277777777777777,0.5666666666666668,0.6166666666666667,61,64.0,60.0,63.666666666666664,LV,33.0,16.0,14,0,0,17.0,0.8,-2.6666666666666665,-1.5555555555555556
DAL,2025,12,-0.021556584924375646,0.026411316657293234,0.0714033358641761,0.12044451686174182,0.061952371262586584,0.08734239751738392,0.04002009538499431,0.12372011473213118,0.4307692307692308,0.4982923497267758,0.45974464060529635,0.4730775763633206,0.41379310344827586,0.48360484544695065,0.493791939526235,0.4974314562563472,-1.0,-1.3333333333333333,-0.2,-0.4,0.45454545454545453,0.40824915824915836,0.42828282828282827,0.43427128427128425,0.015384615384615385,0.041310069109611054,0.028119374799099973,0.023893573300610642,0.16923076923076924,0.14160438765670202,0.12701391464530326,0.12872667820703293,0.6,0.4777777777777777,0.5366666666666667,0.615,65,64.33333333333333,61.0,63.4,PHI,24.0,21.0,6,1,1,3.0,1.2,-4.333333333333333,0.3
DAL,2025,13,0.23159094574665268,0.0003288739660187087,0.031169658021984865,0.1075353257902766,0.24995369634610445,-0.014084097472565482,0.02053360744118501,0.11810486532580894,0.4603174603174603,0.4752154266498527,0.4651292559899117,0.46923136312749425,0.45,0.43701207040589973,0.46042152795782565,0.48982796963743164,-1.0,-1.3333333333333333,-0.6,-0.45454545454545453,0.6,0.43855218855218875,0.4358585858585859,0.4361143906598452,0.0,0.036634352669188734,0.03119629787602305,0.0231200316718838,0.14285714285714285,0.1686028793610761,0.14547545310684173,0.13240886830009985,0.5,0.5111111111111111,0.5566666666666668,0.6136363636363636,63,63.333333333333336,63.6,63.54545454545455,KC,31.0,28.0,4,0,1,3.0,2.4,3.3333333333333335,0.5454545454545454
DAL,2025,14,-0.013462049760708153,0.11457029178253836,0.057853662158831365,0.1178732941199746,0.33324613417997195,0.03146003170510293,0.11478665203216858,0.12909226791083356,0.42857142857142855,0.4828212467556728,0.47719274805340384,0.4684885378933248,0.4909090909090909,0.428281911675741,0.4629215279578256,0.48650897216764566,-3.0,-0.6666666666666666,-1.2,-0.5,0.4,0.49966329966329975,0.4558585858585859,0.44977152477152477,0.06493506493506493,0.010592686002522065,0.027862964542689717,0.021193362365893486,0.16883116883116883,0.16413859364679037,0.14738021501160364,0.1332795578465201,0.3333333333333333,0.5666666666666665,0.5066666666666667,0.6041666666666666,77,63.0,64.2,63.5,DET,30.0,44.0,7,0,0,-14.0,-1.4,7.666666666666667,0.75
DAL,2025,15,0.11130291157724391,0.06552410368718962,0.04382310357680015,0.10777057535992209,0.22620073394569773,0.21505073392955434,0.10818950762167603,0.14479641146999805,0.463768115942029,0.43988603988603975,0.4629070337676895,0.4654179910224097,0.47058823529411764,0.45156739811912217,0.4503890604253581,0.4868474428400645,1.0,-1.6666666666666667,-1.6,-0.6923076923076923,0.16666666666666666,0.48484848484848503,0.46313131313131317,0.4459429459429459,0.028985507246376812,0.026773226773226768,0.03496762458852623,0.02455810871736821,0.17391304347826086,0.1603063603063603,0.16349938995430796,0.13601429715303154,0.4,0.4777777777777777,0.47333333333333344,0.5833333333333333,69,68.33333333333333,66.0,64.53846153846153,MIN,26.0,34.0,10,0,1,-8.0,-0.2,-2.6666666666666665,-0.38461538461538464
DAL,2025,16,0.034227001682660796,0.10981060252106283,0.0883103474328302,0.10802288508973078,0.4464467190914071,0.2698001881572581,0.1307653926481957,0.15061100593254803,0.48214285714285715,0.45088566827697246,0.46816065695609527,0.46530014280238247,0.5737704918032787,0.4704991087344028,0.4492686122460864,0.4856860708724969,-1.0,-1.0,-0.8,-0.5714285714285714,0.4444444444444444,0.388888888888889,0.4131313131313131,0.4259946402803546,0.017857142857142856,0.03130685739381391,0.02513972603780159,0.024874351469440253,0.07142857142857142,0.1618671183888575,0.16703199864996016,0.13872135046197648,0.3333333333333333,0.41111111111111104,0.4866666666666667,0.5702380952380952,56,69.66666666666667,67.0,64.85714285714286,LAC,17.0,34.0,7,0,1,-17.0,0.2,-6.333333333333333,-0.9285714285714286
DAL,2025,17,0.21278323486448003,0.04402262116639885,0.06842044486429474,0.10310315952925946,0.19653274427039732,0.3352978624056923,0.2635599309651536,0.1703333868098053,0.4827586206896552,0.4581608005521048,0.45311381854860117,0.46642299042508084,0.425,0.5117559393354957,0.4798121842909526,0.49155836560121563,0.0,-1.0,-1.0,-0.6,0.4,0.3370370370370372,0.4131313131313131,0.42722462722462723,0.06896551724137931,0.03725923834619486,0.025432466084639997,0.02440653756195376,0.11494252873563218,0.13805759457933367,0.14525213916518265,0.13423516519308282,1.0,0.35555555555555546,0.4333333333333334,0.5544444444444444,87,67.33333333333333,66.0,64.26666666666667,WAS,30.0,23.0,4,1,0,7.0,-6.6,-13.0,-2.0
